,title,area,numberOfRooms,price,town,district
5641,***SAHİBİNDEN*** LÜKS DAİRE,95,2+1,1.180.000,SanayiOruçreis Mh,.
5642,KEMER MAH TÜRKİYE EMLAK 2+1 KREDİLİ 100m2 1.2.3.KATLAR KOD 2087,100,2+1,1.350.000,EsenlerKemer Mah,.
5643,ESENLER MEYDANDA YOLA CEPHE,165,4+1,2.100.000,EsenlerMimar Sinan Mah,.
5644,AZİZİSTAN SİTESİN' DE 4+1 180 M2 SIFIR KUPON DAİRE,180,4+1,5.250.000,EsenlerNine Hatun Mah,.
5645,İZCİ EMLAKTAN MİMAR SİNAN MAH SATILIK KREDİLİ DAİRE 6+1 300 M2,320,6+1,2.300.000,EsenlerMimar Sinan Mah,.
5646,ÖZTÜRK EMLAK TAN ESENLER FEVZİ ÇAKMAK SATILIK YÜKSEK GİRİŞ DAİRE,90,2+1,800.000,EsenlerFevzi Çakmak Mh,.
5647,"Repix Kalitesiyle,Metroya Yakın,110m2 3+1 İskânlı,Balkonlu Daire",110,3+1,1.350.000,EsenlerYavuz Selim Mah,.
5648,AKARCA EMLAKTAN TERAZİDERE MET.1 DK 2+1 80 M2 1.KAT SATILK DAİRE,90,2+1,1.250.000,EsenlerNamık Kemal Mh,.
5649,ENVER GAYRİMENKULDEN MİMARSİNANDA 2+1 85 M2 SIFIR,90,2+1,1.550.000,EsenlerMimar Sinan Mah,.
5650,Esenler Menderes'de 130 m² 2+1 3 Kat Daire Küçükler Yapıdan,130,2+1,810.000,EsenlerMenderes Mah,.
5651,POYRAZ EMLAK'TAN FATİH MAH 2+1 85M2 SATILIK SIFIR DAİRE KIREDİLİ,89,2+1,960.000,KarabayırFatih Mah,.
5652,NERGİZ EMLAK K.KARABEKİR MAH SATILIK 10 YILLIK 2.KAT 3+1 115M2,115,3+1,1.650.000,KarabayırKazım Karabekir Mh,.
5653,15 temmuz mahallesinde 125 m2 Kuraya girecek temmuz ayında,125,3+1,2.550.000,Sanayi15 Temmuz Mh,.
5654,GÖKTÜRK YAPI EMLAK'TAN 3+1 120 M2 SATILIK 2. KAT DAİRE,120,3+1,1.650.000,EsenlerDavutpaşa Mh,.
5655,GÖKTÜRK YAPI EMLAK'TAN 1.500 TL KİRACILI 2+1 90M2 BODRUM KAT,90,2+1,380.000,EsenlerNamık Kemal Mh,.
5656,FATİH66 EMLAKTAN.FATİH MH.2+1.90 M².2.KAT.KREDİLİ SATILIK DAİRE,90,2+1,900.000,KarabayırFatih Mah,.
5657,***** ESENLER EMLAK KONUT 1.ETAPTA 2+1 KAPALI MUTFAK DAİRE,105,2+1,1.680.000,BirlikHavaalanı Mh,.
5658,MARMARA1 EMLAK FEVZİÇ.MH BAHÇE K. 2+1 80M2 SATILIK DAİRE KOD3231,92,2+1,738.000,EsenlerFevzi Çakmak Mh,.
5659,YALÇINAY EMLAKTAN FATİH MAH'DE 87m2 2+1 SIFIR LÜKS DAİRE,87,2+1,1.120.000,KarabayırFatih Mah,.
5660,ESENLER EMLAK KONUTLARI 2+1 SATILIK DAİRE,104,2+1,1.660.000,BirlikHavaalanı Mh,.
5661,Gürsoylardan K.Karabekirde Satılık 2+1 SIfır Daire,100,2+1,1.250.000,KarabayırKazım Karabekir Mh,.
5662,"KEMERPARK EVLERİ 4,5+1 SİTENİN EN GÜZEL KONUMUNDAKİ EVİ",189,4.5+1,5.450.000,EsenlerKemer Mah,.
5663,ESENLER 15 TEMMUZ MAHALLESİ 2+1 96 m² SATILIK DAİRE,96,2+1,2.150.000,Sanayi15 Temmuz Mh,.
5664,TAŞTAN'DAN TAPU MASRAFSIZ METROYA YAKIN 2+1 SATILIK Y.GİRİŞ,95,2+1,1.150.000,EsenlerMimar Sinan Mah,.
5665,Sahibinden,90,2+1,1.250.000,EsenlerYavuz Selim Mah,.
5666,YAKAMOZ'DAN KEMER MAHALLESİNDE 3+1 AMARİKAN MUTFAKLI DAİRE,110,3+1,1.590.000,EsenlerKemer Mah,.
5667,ÜNALLAR DAN NİNEHATUN DA 2+1 TAPU MASRAFSIZ,100,2+1,1.400.000,EsenlerNine Hatun Mah,.
5668,Furkan ÖZEN'den merkezi konumda satılık 2+1 büyük satılık daire,105,2+1,1.400.000,,
5669,"Repix'den Tabya'ya Yakın 100m2 2+1 Kullanışılı,İskânlı Daire..!!",105,2+1,1.250.000,KarabayırFatih Mah,.
5670,TUNA MAH.DAĞYOLUNDA 1+1 70m2 KAT 3 SATILIK DAİRE FORUMGAYRİMNKUL,70,1+1,440.000,KarabayırTuna Mah,.
5671,BOZDEMİR EMLAK TAN 3+1 1. KAT GÜNEY CEPHE METROYA YAKIN,125,3+1,1.850.000,EsenlerFevzi Çakmak Mh,.
5672,Furkan ÖZEN den 15 Temmuz Mah. de 3+1 satılık daire,110,3+1,2.900.000,Sanayi15 Temmuz Mh,.
5673,aydemirden mimarsinanda tapu masrafsız sıfır kredili 2+1,95,2+1,1.150.000,EsenlerMimar Sinan Mah,.
5674,ESENLER 15 TEMMUZ MAH. SATILIK 110 M2 3+1 DAİRE(AÇIKLAMA OKUYUN),110,3+1,2.820.000,Sanayi15 Temmuz Mh,.
5675,ESER GROUP'TAN SATILIK KAZIMKARABEKİR MH. CADDE ÜZERİ 2+1 80 M2,80,2+1,625.000,KarabayırKazım Karabekir Mh,.
5676,SÜPER KONUM!!! MENDERES MAH. 3+1 SIFIR LÜX DAİRE,115,3+1,2.000.000,EsenlerMenderes Mah,.
5677,SATIŞA HAZIR 3+1 GÜNEY CEPHE 110 M2 SIFIR DAİRE,110,3+1,3.200.000,Sanayi15 Temmuz Mh,.
5678,Doğalgaz (Kombi) Satılık Sahibinden Kaçırılmayacak Fırsat! Emlak Ofisinden Fiyat Düştü! 2+1,100,2+1,2.900.000,KarabayırKazım Karabekir Mh,.
5679,**15 Temmuz'da 2+1 (TAPUSU HAZIR) 80m2 1.kat kapalı mutfak**,82,2+1,1.720.000,Sanayi15 Temmuz Mh,.
5680,SAHIBINDEN KREDIYE UYGUN TUNA MAH.BAHÇE KATI 1+1 80M2,85,1+1,615.000,KarabayırTuna Mah,.
5681,sahibinden acil satilik giris kat gibi aciklamayi oku,90,2+1,780.000,EsenlerFevzi Çakmak Mh,.
5682,SOLMAZLAR İNŞAATTAN 2+1 sıfır daireler Fatih Mah metroya yakın,75,2+1,1.100.000,KarabayırFatih Mah,.
5683,ESENLER EMLAK KONUT 1. ETAP DA 106 m2 2+1 KAPALI MUTFAK DAİRE,106,2+1,1.750.000,BirlikHavaalanı Mh,.
5684,K.KARABEKİR TÜRKİYE EMLAK 2+1 KREDİLİ 4.KAT 100m2 DAİRE KOD 2047,100,2+1,1.120.000,KarabayırKazım Karabekir Mh,.
5685,2+1 Lüks Aydınlık Bahçe Katı Atışalanı Caddesi,89,2+1,850.000,,
5686,Esenler Nine Hatun'da 90 m² 2+1 B.Katı İskanlı Küçükler Yapıdan,90,2+1,750.000,EsenlerNine Hatun Mah,.
5687,ESENLER MENDERES METROYA YAKIN YENİ BİNA 2+1 ODA EBEVEYN BANYOLU,105,2+1,1.625.000,EsenlerKemer Mah,.
5688,menderes metrosunun karşı sokagi,88,2+1,650.000,EsenlerMenderes Mah,.
5689,Kelepir!15 Temmuz Mahallesi Akıllı Şehir Projesinden fırsat 3+1,109,3+1,2.250.000,Sanayi15 Temmuz Mh,.
5690,KEMER CİTY DE SATILIK 3+1 DAİRE,115,3+1,1.700.000,EsenlerKemer Mah,.
5691,REAL52'DEN TUNA MAH BAĞCILAR CADDESİ ÜZERİNDE KİRACILI,75,2+1,520.000,KarabayırTuna Mah,.
5692,"Repix'den Esenlerin Merkezinde,Tapu Harcı Yok,Sıfır,B­oş,Arakat.!",95,2+1,1.600.000,EsenlerMenderes Mah,.
5693,POYRAZ EMLAK'TAN ESENLER FATİH MAH 2+1 100M2 SIFIR LÜX DAİRELER,100,2+1,1.250.000,KarabayırFatih Mah,.
5694,MARMARA1 EMLAK KK.BEKİR MH 4.KAT 3+1 120M2 SATILIK DAİRE KOD3249,125,3+1,1.450.000,KarabayırKazım Karabekir Mh,.
5695,YEŞİL EMLAKTAN METRO DİBİNDE KAT MÜLKİYETLİ 3+1 ARA KAT DAİRE,120,3+1,750.000,EsenlerMenderes Mah,.
5696,ATA'dan Esenler Nine Hatun Mahallesi'nde 3+1 Satılık Daire 120m2,120,3+1,959.000,EsenlerNine Hatun Mah,.
5697,SAHİBİNDEN SATILIK DAİRE,100,2+1,885.000,KarabayırTuna Mah,.
5698,İZCİ EMLAKTAN FEVZİ ÇAKMAK MAH DÖRTYOLDA SATILIK BAHÇE KAT 2+1,90,2+1,738.000,EsenlerFevzi Çakmak Mh,.
5699,Repix'den Esenlerin Merkezinde Ulaşım Sıkıntı Olmayan Yatırımlık,73,1+1,550.000,EsenlerMimar Sinan Mah,.
5700,GRANİT GAYRİMENKUL'DEN 3+4 KREDİLİ 260 M2 DUBLEKS DAİRE,260,4+3,1.700.000,KarabayırTuna Mah,.
5701,ESENLER ÖMÜR İSTANBUL DA SATILIK 2+1 128 M2 LÜX DAİRE..,128,2+1,2.600.000,SanayiTurgut Reis Mah,.
5702,GAZELOĞLU İNŞ EMLAKTAN FATİH MH SATILIK KREDİSİZ 85M2 2+1 3.KAT,85,2+1,730.000,KarabayırFatih Mah,.
5703,ESENLER DÖRTYOL MEYDANDA SATILIK ULTRA LÜX DAİRE 3.KAT,130,3+1,2.500.000,EsenlerFevzi Çakmak Mh,.
5704,YALÇINAY EMLAKTAN DAVUTPAŞADA 70M2 2+1 SATILIK GİRİŞ KAT DAİRE,75,2+1,430.000,EsenlerDavutpaşa Mh,.
5705,MADENOĞLU'NDAN** 15 TEMMUZ B5B BLOK'TA GÜNEY CEPHE LÜX DAİRE,81,2+1,1.520.000,Sanayi15 Temmuz Mh,.
5706,15 Temmuz'da 2+1 82m2 amerikan mutfak 2. kat,82,2+1,1.565.000,Sanayi15 Temmuz Mh,.
5707,YAKAMOZ GAYRİMENKULDEN 15 TEMMUZ'DA SATILIK 2+1 DAİRE,82,2+1,1.650.000,Sanayi15 Temmuz Mh,.
5708,SAYGIN'DAN YAVUZ SELİM MAH 3+1 KREDİLİ ARA KAT SATILIK DAİRE,120,3+1,1.350.000,EsenlerYavuz Selim Mah,.
5709,SAYGINDAN N.HATUN MH MERKEZİ GENİŞ LÜKS 3+1 ARAKAT SATILIK DAİRE,130,3+1,1.730.000,EsenlerNine Hatun Mah,.
5710,BEYZA EMLAK TAN ACİL SATILIK 3+1 KAT 3 132 M2 KREDİLİ boş daire,132,3+1,1.625.000,EsenlerNine Hatun Mah,.
5711,"ERKAN EMLAK'TAN, TUNA MAH, 2+1 85 M2 SATILIK YÜKSEK GİRİŞ",85,2+1,835.000,KarabayırTuna Mah,.
5712,KREDİYE UYGUN TAPUSU HAZIR DIŞ CEPHE YÜKSEK KAT 3+1 135m2,135,3+1,3.200.000,BirlikHavaalanı Mh,.
5713,ŞAHİN GAYRİMENKUL'DEN SIFIR DÖRTYOL'DA 2+1 ULTRA LÜX 1.KAT DAİRE,105,2+1,1.700.000,EsenlerFevzi Çakmak Mh,.
5714,TUNA MAHALLESİ DEN SIFIR SATILIK DAİRE,68,1+1,540.000,KarabayırTuna Mah,.
5715,KILIÇ EMLAK'TAN TABYA CAD YKN 2+1 80 M2 SIFIR LÜKS DAİRE,85,2+1,1.100.000,KarabayırFatih Mah,.
5716,ZENGİN EMLAK'TAN TURGUTREİS'TE SATILIK 125 m2 3+1 YENİ DAİRE,125,3+1,1.650.000,SanayiTurgut Reis Mah,.
5717,GENİŞ YAPI'DAN NAMIK KEMAL'DE YÜKSEK GİRİŞ BALKONLU SIFIR DAİRE,95,2+1,1.375.000,EsenlerNamık Kemal Mh,.
5718,ESENLER BİRLİK MAHALLESİNDE KREDİYE UYGUN 2+1 BAHÇE KATI,85,2+1,570.000,,
5719,YAKAMOZ GAYRİMENKULDEN NİNE HATUN MAHALLESİNDE 4+1 ÇATI KATI,230,4+1,900.000,EsenlerNine Hatun Mah,.
5720,EUROCİTY DEN KAYMAKAMLIĞA METROYA YAKIN 2.KAT BALKONLU 2+1,110,2+1,750.000,KarabayırKazım Karabekir Mh,.
5721,KULE DEN N.HATUN MAH DE SATILIK 3+1-110M2 İSKANLI Y.GİRİŞ DAİRE,115,3+1,1.100.000,EsenlerNine Hatun Mah,.
5722,ESENLER TURNAPARK EVLERİ SİTESİ 2+1 SATILIK DAİRE,75,2+1,1.120.000,KarabayırTuna Mah,.
5723,TAŞTAN'DAN CADDE ÜZERİ REZİDANSTA 2+1 LÜKS SATILIK DAİRE,160,2+1,1.824.000,EsenlerFevzi Çakmak Mh,.
5724,ATA'dan Esenler Emlak Konut 1. Etap'ta 105m2 Satılık Daire 2+1,105,2+1,1.695.000,BirlikHavaalanı Mh,.
5725,Merkezde lüks daire,90,2+1,1.550.000,EsenlerMenderes Mah,.
5726,SATILIK 2+1 NET 95 m² EN ÜST KATTA TEMİZ MASRAFSIZ DAİRE,115,2+1,695.000,SanayiTurgut Reis Mah,.
5727,KURSUNOGLUNDAN ESENLERDE SIFIR KREDIYE UYGUN 3+1 SATILIK DAİRE,125,3+1,1.450.000,,
5728,YAKAMOZ'DAN YILDIZ TEKNİK ÜNİVERSİTESİ KARŞISI FERAH 2+1 DAİRE,95,2+1,1.300.000,EsenlerDavutpaşa Mh,.
5729,MADENOĞLU'NDAN* ATIŞALANI CADDEYE YAKIN NİZAMİ BİNADA 15M2 HİSSE,78,1+1,520.000,,
5730,ŞAHİN GAYRİMENKUL'DEN MERKEZİ KONUM'DA 2+1 HİSSELİ 3.KAT DAİRE,115,2+1,765.000,KarabayırKazım Karabekir Mh,.
5731,NERGİZ EMLAK'TAN K.KARABEKİR MAH SATILIK 1.KAT 2+1 110M2 HİSSELİ,110,2+1,725.000,KarabayırKazım Karabekir Mh,.
5732,SATILIK DÜZ GİRİŞ DAİRE,80,2+1,330.000,EsenlerDavutpaşa Mh,.
5733,BATIŞEHİR ALF ALLİANCE SATILIK 2+1 BOŞ DAİRE,128,2+1,3.560.000,SanayiOruçreis Mh,.
5734,Esenler Fatih Mah. Tabyada 3. kat 130 M2 3+1 Kombili Daire,130,3+1,800.000,KarabayırFatih Mah,.
5735,ESENLER KEMER MAHALLESİNDE GENİŞ FERAH DAİRE,115,2+1,1.450.000,EsenlerKemer Mah,.
5736,FATİH66 EMLAKTAN.NİNE HATUN MH.3+1.130 M².2.KAT.KRE­DİLİ.SATILIK,130,3+1,1.640.000,EsenlerNine Hatun Mah,.
5737,BOZDEMİR EMLAK TAN 2+1 GENİŞ 3. ARA KAT 17 HİSSELİ SATILIK DAİRE,120,2+1,765.000,KarabayırKazım Karabekir Mh,.
5738,"Repix'den Sondurağa&Metroya Yakın,Geniş,Kul­lanışlı,Kredili Daire",115,3+1,895.000,KarabayırKazım Karabekir Mh,.
5739,ELİT EMLAK'TAN 15 TEMMUZDA 2+1 TAPUSU HAZIR SATILIK DAİRE,82,2+1,1.500.000,Sanayi15 Temmuz Mh,.
5740,KIDIL EMLAK'TAN 15 TEMMUZ PROJESİ'NDE 110 M2 3+1 SATILIK DAİRE,110,3+1,2.850.000,Sanayi15 Temmuz Mh,.
5741,ESENLER KAPALI CADDEYE 1 SOKAK ***ACİL***,90,2+1,860.000,EsenlerMimar Sinan Mah,.
5742,Sahibinden satılık uygun daire,115,2+1,1.625.000,EsenlerKemer Mah,.
5743,15 Temmuz MH 2+1 /82 M2 Satılık Daire,82,2+1,1.700.000,Sanayi15 Temmuz Mh,.
5744,**15 Temmuz'da 3+1 (TAPUSU HAZIR) 110 m2 3.kat**,110,3+1,2.800.000,Sanayi15 Temmuz Mh,.
5745,Solmazlar inşaattan satılık daire,80,2+1,1.250.000,KarabayırFatih Mah,.
5746,kemer City apartmanında satılık 2+1daire,85,2+1,1.250.000,EsenlerKemer Mah,.
5747,SOLMAZLAR İNŞAATTAN 2+1 sıfır daireler Fatih mah caddeye yakın,75,2+1,1.250.000,KarabayırFatih Mah,.
5748,KİPTAŞ KONUTLARINDA SATILIK DAİRE,103,2+1,2.250.000,SanayiTurgut Reis Mah,.
5749,2+1 110m2 BAHÇE KATI CADDEYE 50 METRE MESAFEDE HİSSELİ DAİRE,110,2+1,435.000,,
5750,ESENLER DÖRTYOL A YAKIN 2+1 BAHÇE KATI 80 M2,90,2+1,738.000,EsenlerFevzi Çakmak Mh,.
5751,Ay Yapı'dan Kazım Karabekir'de 3+1 Köşebaşı 120 m2 Satılık Daire,120,3+1,1.430.000,KarabayırKazım Karabekir Mh,.
5752,YAKAMOZ GAYRİMENKUL DEN KAZIM KARABEKİR'DE 2+1 DAİRE,110,2+1,1.075.000,KarabayırKazım Karabekir Mh,.
5753,Bayrak Emlaktan Esenler Tuna da satılık Daire 2+1,100,2+1,885.000,KarabayırTuna Mah,.
5754,SAHİBİNDEN! !!3yaşında temiz sahibinden daire,90,2+1,1.350.000,BirlikHavaalanı Mh,.
5755,Kelepir!15 Temmuz Mahallesi Akıllı Şehir Projesinden fırsat 3+1,111,3+1,2.750.000,Sanayi15 Temmuz Mh,.
5756,"Repix'den Metro'ya 4 Dk Yakın,Geniş ,Kullanışlı 110m2 2+1 Daire.!",120,2+1,950.000,EsenlerFevzi Çakmak Mh,.
5757,ÇELİK EMLAK TAN 3.KAT 115m 2+1 MASRAFSIZ 17 METRE HİSSE NİZAMİ,120,2+1,765.000,KarabayırKazım Karabekir Mh,.
5758,YALÇINAYDAN METROYA 3.DK 140M2 3+1 SATILIK ARA KAT DAİRE,140,3+1,2.000.000,EsenlerNamık Kemal Mh,.
5759,꧁꧂Altunkılıç'dan 2+1 130 m²1.kat 2.Kat 3.Kat SATILIK DAİRELER,140,2+1,1.600.000,SanayiTurgut Reis Mah,.
5760,ESENLER ORUÇ REİS MAH. SATILIK 2+1 BAHÇE KATI,85,2+1,700.000,SanayiOruçreis Mh,.
5761,ÖZGÜR İNŞAAT'TAN SATILIK 1+1 KREDİYE UYGUN BAHÇE KATI YATIRIMLIK,65,1+1,459.000,KarabayırFatih Mah,.
5762,2+1 EBEVEYN BANYOLU 115 M2 KREDİYE UYGUN TEMİZ KELEPİR DAİRE,180,2+1,975.000,KarabayırTuna Mah,.
5763,PUSULA'DAN ARPALİST REZİDANS'DA EN BÜYÜK 2+1 167 m2 FIRSAT !!!!!,167,2+1,3.850.000,EsenlerFevzi Çakmak Mh,.
5764,DAĞYOLUNA YAKIN 2+1 19 HİSSEYE SAHİP SATILIK DAİRE,105,2+1,420.000,KarabayırTuna Mah,.
5765,15 TEMMUZ PROJESİNDE 3+1 SATILIK LÜKS TAPULU DAİRE,111,3+1,3.500.000,Sanayi15 Temmuz Mh,.
5766,"Repix'den Kemer Cad'sine Bi Kaç Adım,Köşe Başı,Güneş Gören Ferah",100,2+1,750.000,EsenlerKemer Mah,.
5767,MARMARA1 EMLAK NİNEH.MAH SİTEDE 2+1 80M2 SATILIK DAİRE KOD3268,85,2+1,1.275.000,EsenlerNine Hatun Mah,.
5768,SAHİBİNDEN ESENLER FEVZİÇAKMAK YATIRIMLIK DAİRE-ACİL SATILIK,125,3+1,848.000,EsenlerFevzi Çakmak Mh,.
5769,ESENLER K.KARABEKIR MAH. ÇİFT CEPHE KAPALI BALKON 120 M2 DAİRE.,125,2+1,725.000,KarabayırKazım Karabekir Mh,.
5770,ESENLER FATİH MAHALLESİ METRO 5 DK BAĞCILAR DEVLETE 15 DK YÜRÜME,120,3+1,1.200.000,KarabayırFatih Mah,.
5771,MADENOĞLU'NDAN* EMLAK KONUT 2.ETAP OTURUMA HAZIR LÜX GÜNEY CEPHE,68,1+1,1.670.000,BirlikHavaalanı Mh,.
5772,Fatih mahallesi de satılık 3+1 krediye uygun satılık daire,120,3+1,1.100.000,KarabayırFatih Mah,.
5773,KÖŞEBAŞI 3 CEPHESİ AÇIK GENİŞ FERAH 110 m2 SATILIK DAİRE,120,2+1,1.255.000,BirlikHavaalanı Mh,.
5774,"Repix'den Ulaşım Sıkıntı Olmayan Ultra Lüx,Ferâh,Kupon Boş Daire",113,2+1,1.775.000,EsenlerYavuz Selim Mah,.
5775,***HOMETÜRK'DEN 15 TEMMUZ MAHALLESİ KENTSEL DÖNÜŞÜM 3+1 124m2,124,3+1,3.200.000,Sanayi15 Temmuz Mh,.
5776,BENGISU KONAKLARINDA SATILIK 2+1 85 M2 DAIRE YUKSEK GIRIS,90,2+1,1.350.000,BirlikHavaalanı Mh,.
5777,15 TEMMUZDA 2+1 VE 3+1 DAİRELER EN UYGUN FİTATLARLA TAPUKURDA,82,2+1,1.480.000,BirlikHavaalanı Mh,.
5778,Repix'den Tuna Park Evlerinde 85m2 2+1 Arakat Balkonlu Daire..!!,85,2+1,1.325.000,KarabayırTuna Mah,.
5779,ESENLER 15 TEMMUZ MAHALLESİNDE 3+1 / 110 m² SATILIK DAİRE,110,3+1,2.150.000,Sanayi15 Temmuz Mh,.
5780,Repix'den Ulaşım Sıkıntı Olmayan Merkez'de Tapu Masrafsız Daire!,95,2+1,1.250.000,EsenlerMenderes Mah,.
5781,ŞAHİN GAYRİMENKUL'DEN MERKEZİ KONUMDA 3+1 KREDİLİ 3.KAT DAİRE,125,3+1,1.400.000,KarabayırKazım Karabekir Mh,.
5782,BOZDEMİR EMLAK TAN 2+1 TEK DAİRE ÜZERİ 1. 4. KAT TAPU MASRAF YOK,98,2+1,1.535.000,EsenlerFevzi Çakmak Mh,.
5783,GÖKTÜRK YAPI EMLAK'TAN 2+1 90 M2 MÜSTAKİL GİRİŞLİ BODRUM KAT,90,2+1,370.000,EsenlerNamık Kemal Mh,.
5784,Esenler Emlak Konutları 2. Etap Sahibinden,135,3+1,3.250.000,BirlikHavaalanı Mh,.
5785,**15 Temmuz'da 3+1 (TAPUSU HAZIR) 110m2 zemin kat**,110,2+1,2.150.000,Sanayi15 Temmuz Mh,.
5786,Solmazlar inşaattan Satlık daire 2+1,75,2+1,950.000,KarabayırTuna Mah,.
5787,YALÇINAY EMLAKTAN FATİH MAH.DE 80m2 2+1 KREDİLİ DAİRE,80,2+1,837.000,KarabayırFatih Mah,.
5788,ŞAHİN GAYRİMENKUL'DEN ÖNÜ AÇIK 3+1 KREDİYE UYGUN 2.KAT DAİRE,115,3+1,1.550.000,EsenlerFevzi Çakmak Mh,.
5789,DEMİR EMLAK'TAN MASRAFSIZ KREDİLİ ÇİFT CEPHELİ 3+1 SATILIK DAİRE,130,3+1,1.375.000,EsenlerYavuz Selim Mah,.
5790,MADENOĞU'NDAN* 15 TEMMUZ EVLERİNDE SİTENİN EN BÜYÜK DAİRESİNDEN,145,3+1,3.430.000,Sanayi15 Temmuz Mh,.
5791,İst. Esenler Çevre Yolunda Kredili iskanlı müstakil kapılı Daire,120,2+1,870.000,KarabayırKazım Karabekir Mh,.
5792,YALÇINAYdan FEVZİ ÇAKMAK MH.DE 75m2 2+1 SATILIK BAHÇE KATI DAİRE,75,2+1,610.000,EsenlerFevzi Çakmak Mh,.
5793,YAKAMOZ'DAN FEVZİ ÇAKMAK MAHALLESİNDE 2+1 YÜKSEK GİRİŞ,90,2+1,950.000,EsenlerFevzi Çakmak Mh,.
5794,YALÇINAYDAN TUNA PARK EVLERİNDE 85m2 2+1 SATILIK DAİRE,85,2+1,1.225.000,KarabayırTuna Mah,.
5795,Bodrum daire,100,2+1,695.000,EsenlerMenderes Mah,.
5796,NEPNUNE GAYRİMENKUL ESENLER MAH NAMIK SATILIK DAİRE 110 M,120,2+1,845.000,EsenlerNamık Kemal Mh,.
5797,ESENLER FEVZİ ÇAKMAK MAH. SATILIK 90 M2 2+1 YÜKSEK GİRİŞ,90,2+1,950.000,EsenlerFevzi Çakmak Mh,.
5798,MARMARA1 EMLAK FATİH MAH Y.GİRİŞ 2+1 80M2 SATILIK DAİRE KOD3241,80,2+1,838.000,KarabayırFatih Mah,.
5799,Sahibinden Satılık Dublex Daire,180,4+1,1.765.000,KarabayırTuna Mah,.
5800,YAKAMOZ'DAN MİMAR SİNAN'DA MÜKEMMEL KONUMDA SIFIR SATILIK DAİRE,100,2+1,1.150.000,EsenlerMimar Sinan Mah,.
5801,MARMARA1 EMLAK MENDERES MH 3.KAT 140M2 4+1 SATILIK DAİRE KOD3161,140,4+1,2.000.000,EsenlerMenderes Mah,.
5802,İLETİŞİM'DEN ESENLER KAYMAKAMLIK YAKINI SATILIK ASANSÖRLÜ DAİRE,100,2+1,1.250.000,KarabayırKazım Karabekir Mh,.
5803,ATA'dan 15 Temmuz Mahallesi 3+1 Satılık Daire 110m2 **Ara Kat**,110,3+1,2.855.000,Sanayi15 Temmuz Mh,.
5804,"AKARCA EMLAK,TAN NAMIK KEMAL MAH. 2+1 80 M2 3. KAT SATILIK DAİRE",90,2+1,1.198.000,EsenlerNamık Kemal Mh,.
5805,KUBBEDAĞ İNŞAAT GAYRİMENKUL SATILIK 2+1 DAİRE 120 M2,120,2+1,1.395.000,EsenlerMenderes Mah,.
5806,TAŞTAN'DAN MENDERESTE HARİKA KONUMDA 3+1 SATILIK ARA KAT DAİRE,105,3+1,1.700.000,EsenlerMenderes Mah,.
5807,"AVRUPA EMLAK TAN NİNE HATUN MAH 90M² 2+1 ÇİFT BANYO,TEK DAİRE",90,2+1,1.250.000,EsenlerNine Hatun Mah,.
5808,ESENLER FATİH MAHALLESİNDE 2+1 YÜKSEK GİRİŞ DAİRE,110,2+1,750.000,KarabayırFatih Mah,.
5809,"Repixden Anafartalar Cad'snde,Kredil­i,Lüx,Balkonlu Yüksek Giriş",80,2+1,838.000,KarabayırFatih Mah,.
5810,NENE HATUN MAH VATAN EMLAK 2+1 KREDİLİ 2.KAT 95m2 DAİRE KOD 13,95,2+1,1.590.000,EsenlerNine Hatun Mah,.
5811,ÖZ GÜLER GAYRİMENKUL'DEN TAPU MASRAFSIZ SIFIR Y.G 3+1,120,3+1,1.450.000,,
5812,BENGISU KONAKLARINDA SATILIK 3+1 113 M2 DAIRE YUKSEK KATTA,113,3+1,2.000.000,BirlikHavaalanı Mh,.
5813,Furkan ÖZEN'den kazım karabekirde 2+1 büyük bahçe katı daire,90,2+1,725.000,KarabayırKazım Karabekir Mh,.
5814,"Repix'den Ulaşım Sıkıntı Olmayan,110m2 3+1 Balkonlu Ferâh Daire!",110,3+1,1.350.000,EsenlerYavuz Selim Mah,.
5815,HAZAR İNŞAAT & EMLAK'TAN - 4+1 - 140 M² - SIFIR KREDİLİ DAİRE,140,4+1,2.000.000,EsenlerMenderes Mah,.
5816,***** ESENLER EMLAK KONUTLARI 1.etap SİTEDE 3+1 YÜKSEKKAT DAİRE,118,3+1,2.250.000,BirlikHavaalanı Mh,.
5817,FURKANDAN NENE HATUNDA 2005 YAPIMI YAPI KAYIT BELGELİ BAHÇE KATI,95,2+1,285.000,EsenlerNine Hatun Mah,.
5818,BATIŞEHİR ALF ALLİANCE'DA SATILIK 4.5+1 DAİRE,209,4.5+1,5.250.000,SanayiOruçreis Mh,.
5819,█YAPI-SAT█ NİNE HATUN MH 2+1 85m² 3.KAT KÖŞE SIFIR KREDİLİ DAİRE,85,2+1,1.450.000,EsenlerNine Hatun Mah,.
5820,uygun daire,75,1+1,750.000,,
5821,YALÇINAYDAN METROYA 2.DK 128M2 3+1 SATILIK 1.2. KATLAR,128,3+1,1.450.000,EsenlerNamık Kemal Mh,.
5822,**15 Temmuz'da 96m2 ebeveyn banyolu 4.kat 2+1**,96,2+1,2.100.000,Sanayi15 Temmuz Mh,.
5823,Furkan ÖZEN'den toki konutlarında satılık 2+1 daire,100,2+1,1.650.000,SanayiOruçreis Mh,.
5824,ATA'dan Kemer Mahallesi Acar Konutları-2'de Satılık Daire 2+1,95,2+1,1.500.000,EsenlerKemer Mah,.
